Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
124NFj84ppZ5pAxTuVQYCQ,"3TVXtAsR1Inumwj472S9r4,5pKCCKE2ajJHZ9KAiaK11H","Take Care","Take Care (Deluxe)","Drake,Rihanna",2011-11-15,277386,75,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,barbadian pop,dance pop,pop,urban contemporary",0.629,0.515,0,-10.358,0,0.265,0.0267,0.0000122,0.0888,0.299,121.845,4
0SAuFGixGfxQU4QOlArnvL,"6PvScqSJuICxvoA3UDYPmu","FTU","PALISADE","JON VINYL",2022-10-14,144692,34,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b",0.707,0.662,11,-6.779,0,0.102,0.566,0.0000166,0.134,0.393,127.95,4
4D0Byc3cOz9ywxlo78K3qr,"67nwj3Y5sZQLl72VNUHEYE,360IAlyVv4PCEVjgyMZrxK","Lotus Flower Bomb (feat. Miguel)","Ambition","Wale,Miguel",2011-10-28,213253,53,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,dance pop,pop",0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189,4
7uY8q7WQdukE0L3JcOyLQL,"2ZRQcIgzPCVaT9XKhXZIzh,1QRj3hoop9Mv5VvHQkwPEp","Caught Up (with Olivia O'Brien)","Alive","Gryffin,Olivia O'Brien",2022-11-04,173214,53,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"dance pop,edm,pop,pop dance,tropical house,alt z,electropop,post-teen pop",0.7,0.822,5,-4.749,0,0.0459,0.00891,0.0000813,0.138,0.525,122.018,4
27uRFGVGrkUACe5EvS35ah,"4QPLEBNjogoJQeF9dlHM82","Riskyな彼女","REGALITY","十 龍之介 (CV.佐藤拓也)",2017-09-20,251520,31,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"shojo",0.561,0.969,1,-4.344,1,0.0614,0.0112,0,0.13,0.629,129.893,4
7GWgKKHR1Cv0U0ItiioxI7,"6LHsnRBUYhFyt01PdKXAF5,297Z0teiCkp5s9eneWROpI","Afterglow (Kasblanca VIP Remix)","Afterglow (Kasblanca VIP Remix)","Bob Moses,Kasablanca",2022-09-23,298480,45,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"canadian electronic,canadian house,progressive house",0.582,0.732,8,-7.78,1,0.0366,0.00366,0.522,0.0576,0.297,124.017,4
43RNah6YA4joZ10LWyBKR3,"11h1iiNftmZ7WB33TYOwXH","DIAMOND FUSION","VARIANT","TRIGGER",2021-06-23,237333,25,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"j-division,shojo",0.633,0.928,8,-4.808,1,0.0815,0.0143,0,0.329,0.701,143.997,4
5OvBuay9XcvqlUTFiC71dk,"6NtwaHZLhTUvERKFbFqu8S","Mortal Instants","SHADOWBRINGERS: FINAL FANTASY XIV Original Soundtrack","Masayoshi Soken",2019-09-11,283360,30,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"final fantasy,japanese vgm",0.422,0.772,6,-10.838,0,0.036,0.0194,0.921,0.365,0.494,92.007,4
4LnMzpV2l9rcxlRK4FXrN3,"137W8MRPWKqSmrBGDBFSop,5zgyxbzemUOywyKdvEvVqB,1sBkRIssrMs1AbVkOJbc7a","Never Been, Pt. II","Taylor Allderdice","Wiz Khalifa,Amber Rose,Rick Ross",2012-03-13,229614,39,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"dance pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,dirty south rap,gangster rap",0.538,0.726,10,-5.533,0,0.0712,0.0014,0,0.588,0.181,74.994,4
5DUgpa3TrMXqUy5lvV5XT2,"2cFrymmkijnjDg9SS92EPM","the idea","in loving memory","blackbear",2022-08-26,204642,59,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"pop,pop rap",0.634,0.817,7,-3.578,1,0.0274,0.000808,0,0.173,0.492,109.027,4
1dp8aQANyTRKssDeAYPiZe,"0ONHkAv9pCAFxb0zJwDNTy,4O15NlyKLIASxsJ0PrXPfz,4Gso3d4CscCijv0lmajZWs","Scrape It Off (feat. Lil Uzi Vert & Don Toliver)","It's Almost Dry","Pusha T,Lil Uzi Vert,Don Toliver",2022-04-22,152612,69,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"alternative hip hop,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,virginia hip hop,melodic rap,philly rap,pop",0.594,0.679,7,-3.702,1,0.345,0.484,0.00000783,0.114,0.66,106.726,5
27Wwwbdh9pKL9n23FOJH9z,"181bsRPaVXVlUKXrxwZfHK,42yf4QkiE9a252krn9OUCb,1grI9x4Uzos1Asx8JmRW6T,1J6iGa2TNBDCrJzjsnI1a8,7ym7cDCdavUZqNufxIfHwY","Southside Royalty Freestyle (feat. Sauce Walka, Big Pokey, Lil Keke & Mike D)","Traumazine","Megan Thee Stallion,Sauce Walka,Lil’ Keke,Big Pokey,Mike D",2022-08-12,243062,51,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"dance pop,houston rap,pop,rap,trap queen,gangster rap,southern hip hop,trap,chopped and screwed,crunk,deep southern trap,dirty south rap",0.766,0.782,8,-5.228,1,0.36,0.0567,0,0.0682,0.585,150.12,4
5alQl48dNXUGgAMJ92kZhX,"6k9TBCxyr4bXwZ8Y21Kwn1","les plumes","les plumes","TRINITYAiLE",2021-03-15,236979,28,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"shonen",0.57,0.823,0,-5.5,1,0.0426,0.0557,0.0000216,0.218,0.508,159.95,4
4J66fH98gxSUGYmOQHXzxn,"6kDMoHTcBICPILP2aclPWZ","Snowflake","Am I Wry? No","Mew",2002-09-20,211173,8,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"danish alternative rock,danish rock,dream pop,melancholia",0.424,0.537,5,-9.511,1,0.0306,0.133,0.814,0.212,0.298,83.972,4
6Cu5bXLmBycM6QYOaZP4mN,"1yorjq7rihYVC8Se7eRKps","Color of Drops (feat. 花里みのり&桐谷遥&桃井愛莉&日野森雫&巡音ルカ)","Color of Drops/天使のクローバー","MORE MORE JUMP!",2021-12-15,285666,43,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"",0.614,0.849,0,-5.421,1,0.0384,0.0249,0,0.251,0.851,151.977,4
0SLv7BUyhkV88F3ozYs5Ue,"14PimM6ohO2gYftuwTam9V","Ping Pong","The Golden Boy","KiDi",2021-06-23,204117,23,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"azontobeats,ghanaian pop",0.778,0.714,9,-7.12,1,0.0412,0.288,0.0000112,0.0968,0.505,102.061,4
5Kt4HWdE1MWtc307PKdJ6C,"28ExwzUQsvgJooOI0X1mr3,1RyvyyTE3xzB2ZywiAwp0i","King's Dead (feat. Future)","Redemption","Jay Rock,Future",2018-06-15,161293,39,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,atl hip hop",0.835,0.798,10,-4.076,0,0.23,0.00221,0.00000199,0.107,0.52,82.025,4
1Tfxi7N3DW4zvAuVjt9g8X,"02kJSzxNuaWGqwubyUba0Z,2LIk90788K0zvyj2JJVwkJ","Moana","Moana","G-Eazy,Jack Harlow",2020-04-29,178216,60,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"indie pop rap,oakland hip hop,pop,pop rap,rap,deep underground hip hop,kentucky hip hop",0.753,0.502,1,-6.879,1,0.264,0.0439,0.00000154,0.128,0.349,205.895,4
1wHZx0LgzFHyeIZkUydNXq,"0Y5tJX1MQlPlqiwlOH1tJY","Antidote","Rodeo (Expanded Edition)","Travis Scott",2015-09-04,262693,72,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"rap,slap house",0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4
7f5trao56t7sB7f14QDTmp,"5cj0lLjcoR7YOSnhnX0Po5,5LHRHt1k9lMyONurDHEdrp","Juicy","Hot Pink","Doja Cat,Tyga",2019-11-07,203093,71,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"dance pop,pop,hip hop,pop rap,rap,southern hip hop,trap",0.785,0.652,0,-2.607,1,0.0668,0.102,0,0.0697,0.484,170.024,4
1cx7kDfiHlvQWwPRNxQrfQ,"4NHQUGzhtTLFvgF5SZesLK","No One Dies From Love","Dirt Femme","Tove Lo",2022-10-14,186018,67,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"dance pop,electropop,metropopolis,pop,swedish electropop,swedish pop,swedish synthpop",0.659,0.803,0,-6.632,1,0.0558,0.0745,0.00000116,0.251,0.339,121.085,4
2nQF3xgFXtXVUlaQNiUARI,"0NIIxcxNHmOoyBx03SfTCD","Naturally","Naturally","Tinashe",2022-02-14,194820,47,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"alternative r&b,dance pop,electropop,metropopolis,pop,post-teen pop,r&b,rap,urban contemporary",0.62,0.63,10,-5.578,0,0.198,0.171,0,0.0824,0.543,85.42,4
28JBD8p18xNuOfyV7Cotdn,"3TVXtAsR1Inumwj472S9r4","Massive","Honestly, Nevermind","Drake",2022-06-17,336924,75,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,3
3360fzHkXtFCGSnTpyBMRA,"2vf4pRsEY6LpL5tKmqWb64,2ABBMkcUeM9hdpimo86mo6","Howl","Howl","Elderbrook,Tourist",2022-09-02,257430,65,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"edm,tropical house,chillwave,electronica,indie soul,vapor soul",0.634,0.659,4,-7.143,1,0.0263,0.373,0.00325,0.161,0.38,126.977,4
1PknqupRJmUOeOj0ghpwLZ,"2ZRQcIgzPCVaT9XKhXZIzh,7gHscNMDI8FF8pcgrV8eIn","Lose Your Love (with Matt Maeson)","Alive","Gryffin,Matt Maeson",2022-11-04,211317,69,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"dance pop,edm,pop,pop dance,tropical house,modern rock",0.507,0.879,0,-3.666,0,0.134,0.0152,0,0.123,0.434,149.949,4
0reR3yfMTisKWQUnOmjxkN,"7C3Cbtr2PkH2l4tOGhtCsk,4BzCdhJTyTS3gumq9xmymb","Us","Us","Shallou,ayokay",2022-08-12,182457,53,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"electropop,tropical house,vapor soul,indie poptimism,pop,pop dance,pop edm",0.633,0.605,0,-9.248,1,0.031,0.329,0.0343,0.112,0.128,119.983,4
6ghBp3GVUIorWj6fMQSie6,"6PvScqSJuICxvoA3UDYPmu","Slowly","PALISADE","JON VINYL",2022-10-14,168000,56,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b",0.629,0.338,9,-8.276,1,0.117,0.562,0,0.106,0.371,74.717,4
2m1QS9eZgxQJfNgIsZsrTT,"7wg1qvie3KqDNQbAkTdbX0,64EHXDoln95lnccszdPum0,1ms2l3rB6iHHxtPvR9kxgW","Talk (with Royal & the Serpent & Carola) - Carola Remix","Talk (Remixes)","Louis The Child,Royal & the Serpent,Carola",2022-08-05,196696,45,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"edm,electro house,electropop,indie poptimism,pop,pop dance,tropical house,alt z,indie electropop,modern alternative pop,social media pop,viral rap,brazilian edm",0.648,0.953,10,-3.766,1,0.0449,0.233,0.00136,0.132,0.161,126.027,4
0VaIsQoIQY10uxBrOyZ5cQ,"23EA28263XvtIrXuySX6oI,1anyVhU62p31KFi8MEzkbf","May I Have This Dance (Remix) [feat. Chance the Rapper]","May I Have This Dance (Remix) [feat. Chance the Rapper]","Francis and the Lights,Chance the Rapper",2017-05-18,195356,53,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"chicago rap,conscious hip hop,hip hop,pop rap,rap",0.784,0.435,8,-9.197,1,0.0647,0.464,0.00000527,0.0913,0.865,90.033,4
7nvIPwXKGhqtRhssxM99kJ,"1ShZZUjkbXCjhwrb18BA8I","Drew Barrymore","Carnival","Bryce Vine",2019-09-06,191146,62,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"electropop,pop,pop rap",0.758,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985,4
0725YWm6Z0TpZ6wrNk64Eb,"2h93pZq0e7k5yf4dywlkpM,3A5tHz1SfngyOZM2gItYKu","Super Rich Kids","channel ORANGE","Frank Ocean,Earl Sweatshirt",2012-07-10,304760,73,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"hip hop,lgbtq+ hip hop,neo soul,pop,alternative hip hop,experimental hip hop,rap,underground hip hop",0.739,0.419,3,-8.241,0,0.0854,0.219,0,0.196,0.58,60.493,4
17YVZYr95k0Ewz7AzJBODx,"0jNDKefhfSbLR9sFvcPLHo,0CjWKoS55T7DOt0HJuwF1H","brighter days","album1","San Holo,Bipolar Sunshine",2018-09-21,236718,22,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"edm,electro house,electronic trap,electropop,future bass,pop dance,pop edm,vapor twitch,gauze pop",0.603,0.533,0,-6.742,1,0.0832,0.4,0,0.124,0.282,128.037,4
7CHMY5TN1e8oqDnRwwJR61,"1PDE2MIJ4M6uvFJDrslazf","Ghost","At Least I Tried","Ryan Caraveo",2018-02-12,185142,64,spotify:user:seuyoonjoo,2022-11-27T20:05:25Z,"indie pop rap,pop rap",0.75,0.637,1,-8.473,1,0.0673,0.303,0.0042,0.0621,0.33,139.983,4
46sWE1TYVjHekndGSt8uvB,"1ewyVtTZBqFYWIcepopRhp,3BhngrEjaGAD0a8OzzFWlC,1IHRAgGLhKm4kbhYfc7ocx","BAG BOY","BAG BOY","Joey Purp,KAMI,DEXLVL",2022-03-07,148460,24,spotify:user:52tu8srbnfc11dc7b9hqp7tlm,2022-11-27T20:05:25Z,"chicago rap,indie hip hop,underground hip hop",0.855,0.417,1,-8.372,0,0.0976,0.00715,0.0312,0.188,0.694,155.91,4
